,turker,additionalThoughts,considr_othrExp,disappoint_othr,fairness,be_friend,generalExpermnt,generalStrategy,generalWilson,greedy,inv10x2exp,inv10x2ret,inv10x4exp,inv10x4ret,inv10x6exp,inv10x6ret,inv1x2exp,inv1x2ret,inv1x4exp,inv1x4ret,inv1x6exp,inv1x6ret,inv5x2exp,inv5x2ret,inv5x4exp,inv5x4ret,inv5x6exp,inv5x6ret,know_p2,liking,like_mostOthrs,self_dependable,self_disappoint_othr,self_fairness,self_greedy,self_trustwrthy,similarity,trust,turk_gender,turk_race,turker_age,wouldInvestInputId,p2,p3,p2_strat,mean_error
351,AIQT0DPRTXYYD:3D4CH1LGEBNBKABP6AAYXJ6R2ZL9GM,no,36.0,66.0,25.0,47.0,nothing odd,the lowest amount he would give,he wants to make a profit off this bag,78.0,20.0,10.0,30.0,10.0,30.0,10,4.0,0.0,10.0,0.0,10.0,0.0,15.0,0,10.0,5.0,20.0,5,71.0,44.0,81.0,88.0,,63.0,,63.0,68.0,16.0,female,White,28.0,0.0,54.0,412.0,MO,9.77078111946533
352,AIZTLQM7HHQN6:3TE3O857312R9GZ41CPVM0CKY702R7,Nope!,35.0,79.0,5.0,73.0,"I was highly engaged, but I admit that at the start I tried to spend way too much time figuring out a pattern. I stopped being as precise later and went with my gut. For the most part he followed my expectations, but he seemed to favor giving more to guys than girls (I think).","Generally, I assumed he would react like most people which is to pocket a portion himself. It turns out that I was correct in that assumption and, to my knowledge, he didn't even bother returning anything if it was under, say, $8 or so outcome. I assumed that what he would give back was only a fractional percentage, but it would increase the more Wilson could pocket hence him giving, say, $17 back out of $40.",Honestly he seems pretty normal. Not many people would give you back exactly what was owed fair and square in that situation. It's very much like the 'find my wallet and you keep the cash but return the wallet' mentality. Overall I'd only give him a small amount of money because I know he would pocket most of it.,85.0,10.0,5.0,30.0,10.0,5.0,15,3.0,0.0,2.0,0.0,3.0,0.0,15.0,0,5.0,5.0,10.0,5,57.0,73.0,91.0,96.0,,60.0,,72.0,100.0,18.0,male,White,27.0,4.0,41.0,413.0,MO,11.353615520282185
353,AJFJ6VXZJKSXD:3U5NZHP4LSWACTM775OD49I7MD2HPU,No.,1.0,100.0,2.0,1.0,"i was very engaged, but still was hard to predict wilson's behavior in most cases.",the less people invested the less would wilson give back,he is greedy,100.0,20.0,10.0,20.0,10.0,20.0,15,2.0,0.0,5.0,0.0,5.0,0.0,10.0,0,10.0,10.0,10.0,5,1.0,1.0,1.0,100.0,,100.0,,100.0,1.0,1.0,male,White,27.0,10.0,97.0,414.0,IA,14.76254293140258
354,AJW3PL5UDH4BP:339ANSOTR6W9XX0B0V1Q84XNSGBKIP,This was fun.,36.0,68.0,40.0,71.0,"It became somewhat easy to predict his behavior, it was a little harder with higher numbers. I found it odd that he would return $0, thats extra greedy.",I just guessed the first few times and then judged my future answers from the first couple results.,That he is greedy.,67.0,10.0,10.0,20.0,20.0,30.0,30,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5,10.0,10.0,15.0,15,71.0,43.0,59.0,75.0,,85.0,,95.0,35.0,36.0,male,White,35.0,0.0,97.0,415.0,IA,11.088717163278567
355,AKB82TCYUECWD:3Z4GS9HPNW4ODYCVYA8KDA2S8F677F,none,1.0,100.0,1.0,1.0,i liked the task,Previous behavior,he is a greedy person,100.0,40.0,20.0,40.0,40.0,40.0,40,4.0,2.0,4.0,4.0,4.0,4.0,20.0,10,20.0,20.0,20.0,20,1.0,1.0,1.0,88.0,,100.0,,81.0,1.0,1.0,female,Black,32.0,0.0,91.0,417.0,GR,2.923976608187134
356,AKNYT1NTK2UFK:3DEL4X4EL7F17XEN3W2IKMZDE2XYXV,Nothing to add thanks.,1.0,100.0,1.0,1.0,It was interesting and engaging. I was surprised in the beginning how much Wilson kept for himself.,I noticed that if anyone invested less than $5 then he rarely returned anything unless it was X4 or X6. Usually the more they paid and the higher the multiplier then the investors would get around 25% of their winnings back.,Not great. He was really greedy and took advantage of a lot of people.,100.0,10.0,10.0,20.0,20.0,30.0,30,2.0,2.0,2.0,2.0,3.0,3.0,5.0,5,10.0,10.0,15.0,15,60.0,1.0,8.0,100.0,,100.0,,100.0,8.0,1.0,female,White,34.0,0.0,41.0,418.0,MO,12.076661561310681
357,AKVDY8OXNMQED:3NS0A6KXC52QQ1T2A84XA78KHBFZGF,,12.0,97.0,1.0,8.0,I was engaged. Filling out the tables was monotonous.,Guessing by previous actions,greedy,98.0,20.0,20.0,20.0,30.0,20.0,40,2.0,2.0,2.0,3.0,2.0,4.0,10.0,10,10.0,15.0,10.0,20,68.0,12.0,22.0,97.0,,88.0,,85.0,18.0,4.0,male,White,66.0,1.0,72.0,419.0,GR,23.119082428292952
358,AKZD89B2WLSX7:33L7PJKHCHSFBAELLI3RW6Q58WLT8I,Thank you for an interesting game and survey.,6.0,97.0,1.0,1.0,I was completely engaged and trying my best to predict what Wilson would give back. I thought Wilson's behavior was a typical male behavior. Always out for a profit no matter the cost of someone else's luck. I like/enjoyed the task very much. I found it odd in the middle of a few of the predictions Wilson would actually give back more than I predicted. I was actually shocked by that. ,"I considered how much the person would invest and thought about how much Wilson would actually return, which would be mostly around a few dollars each time, so he could make him a huge profit every time.",He is extremely crooked and greedy.,100.0,40.0,20.0,40.0,40.0,40.0,60,4.0,2.0,4.0,4.0,4.0,6.0,20.0,10,20.0,20.0,20.0,30,5.0,9.0,100.0,100.0,,100.0,,100.0,1.0,3.0,female,White,49.0,0.0,72.0,420.0,GR,8.596665274296853
359,ALF9AAZGQP4K5:3TESA3PJ324QJ4Q56MCYFAW8ZS9MMS,,14.0,84.0,22.0,16.0,"it wasn't hard to be approximate, but i couldn't find any particularly exact pattern.","i ended up just going off of how much the people invested, if it was a little amount, he would give back almost nothing.",he's a douche,84.0,40.0,15.0,40.0,30.0,40.0,30,4.0,1.0,4.0,3.0,4.0,3.0,20.0,8,20.0,15.0,20.0,15,22.0,14.0,12.0,69.0,,87.0,,68.0,16.0,4.0,male,White,30.0,5.0,65.0,421.0,MO,8.378701383087348
360,ALJMVJ1L3NUTE:3BGYGHDBBYEA5WIJMMAULS4CL96221,very nice,77.0,84.0,78.0,84.0,yes,"Knowing the other believes his magic bag can only quadruple money, he will have to decide how much to return.",Very Intelligent,80.0,21.0,0.0,40.0,0.0,0.0,13,2.0,0.0,4.0,0.0,6.0,0.0,10.0,0,20.0,4.0,30.0,0,81.0,90.0,86.0,78.0,,86.0,,80.0,77.0,89.0,female,White,28.0,8.0,62.0,422.0,GR,4.542258423837371
361,ALKQPW0O9C98N:3QL2OFSM97CJS0ZE5YXKPTGW96YNCX,no,17.0,81.0,25.0,22.0,I was very engaged. I think I did okay predicting behavior after awhile. I didn't find anything odd.,I realized he didn't mind taking it all. My strategy was not to underestimate how selfish he could be.,He was out for himself and a bit shameless about it.,82.0,40.0,18.0,40.0,30.0,40.0,40,4.0,2.0,4.0,2.0,4.0,4.0,20.0,8,20.0,15.0,20.0,20,62.0,47.0,63.0,64.0,,75.0,,97.0,30.0,15.0,female,White,45.0,7.0,97.0,423.0,IA,20.836930288684673
362,ALQNVZVHUYFIQ:3OUYGIZWR8SZ1TGB9XHSYHJQ0FJP0L,"it seemed to be a very random pattern but there probably was one, would have liked to know it at the end.",24.0,80.0,27.0,18.0,i was very engaged and it was extremely hard to predict the behaviour. I will honestly say because i couldn't find a pattern initially it frustratred me. It was odd that all the people had very strange colors of faces.,I looked at the amount won above the x4 and looked at the gender of the person.,Untrustworthy.,89.0,40.0,15.0,40.0,25.0,40.0,30,4.0,2.0,4.0,4.0,4.0,6.0,20.0,5,20.0,10.0,20.0,20,69.0,23.0,88.0,69.0,,61.0,,67.0,34.0,15.0,male,White,41.0,0.0,32.0,425.0,MO,29.51586141279124
363,ALV4DAF8DIJ37:3Z4AIRP3C774HR3KR7V96ZO37WSX1U,None.,74.0,95.0,4.0,1.0,"Knowing that I could get a bonus at the end of the game kept me engaged. Plus I competitive, so it's in my nature to want to win. Even silly game.  Once I figured out the pattern it was pretty easy to predict his behavior. ",The strategy was to observe his behavior for a few rounds and try to pick up any patterns. ,He's a scam artist.,98.0,15.0,20.0,15.0,40.0,15.0,60,0.0,2.0,0.0,4.0,0.0,6.0,5.0,10,5.0,20.0,8.0,30,4.0,1.0,19.0,81.0,,79.0,,77.0,2.0,3.0,male,White,39.0,0.0,4.0,426.0,IA,13.21086280516105
364,AM5MVCQ1HMWYH:31N2WW6R9SKJR8QEEH36OL3T12XF3I,none,61.0,69.0,62.0,62.0,odd,math,well played,68.0,5.0,7.0,20.0,10.0,20.0,25,1.0,1.0,1.0,2.0,2.0,3.0,2.0,5,5.0,10.0,10.0,10,62.0,59.0,61.0,70.0,,66.0,,68.0,60.0,59.0,male,White,40.0,6.0,97.0,427.0,IA,26.511939571150098
365,AMYURTQIMAC8T:3WQQ9FUS6BOFFOK4LWC6WCKJ3UXB8X,good pay,45.0,89.0,17.0,97.0,i tried my best,guess within 2-5 range,i think he was kind of honest,81.0,22.0,25.0,42.0,44.0,61.0,64,2.0,4.0,6.0,8.0,8.0,10.0,12.0,14,25.0,25.0,33.0,35,58.0,47.0,83.0,97.0,,100.0,,100.0,100.0,91.0,female,White,32.0,8.0,47.0,429.0,IA,32.18486029889539
366,AN9MVFWRCF2OP:33L7PJKHCHSFBAELLI3RW6Q59AC8TH,,22.0,58.0,27.0,17.0,"It was kind of difficult to predict Wilson's behavior - he overwhelmingly 'lowballed' people, but sometimes he would give a bit more than I expected. I got used to him giving people so little back that sometimes I underestimated the amount he'd return.","Wilson never gave the full amount, and often returned only slightly more than the person gave, regardless of the multiplier","Unfair, didn't consider people's expectations relative to what he returned to them",80.0,40.0,15.0,40.0,30.0,40.0,40,4.0,2.0,4.0,3.0,4.0,4.0,20.0,8,20.0,15.0,20.0,20,54.0,32.0,50.0,95.0,,78.0,,83.0,55.0,31.0,male,White,28.0,2.0,100.0,430.0,GA,14.75157801912188
367,ANNQ9ACIKFAAZ:3ITXP059PXD3GRXPNMVSBR3XN2RJSM,This was a fun interesting experiment. ,65.0,72.0,95.0,70.0,It was hard to predict. Wilson behaved as any human would. At the end of the day he give everybody profit so they can't complain.,Just that he usually kept most of it for himself.,"He did what anyone else would do, I can't blame him for keeping most of the money. ",15.0,18.0,18.0,30.0,30.0,50.0,40,2.0,2.0,4.0,3.0,5.0,4.0,8.0,8,15.0,15.0,25.0,20,58.0,68.0,95.0,76.0,,80.0,,91.0,78.0,20.0,male,White,25.0,10.0,100.0,431.0,GA,13.658509700176365
368,ANXR3UB0Z3SB:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,"The layout of the page was a little bit big. I had to keep scrolling up and down (I'm on a laptop, not a phone), which was kind of annoying.",22.0,100.0,1.0,13.0,"I was very engaged during the task, and stopped several times to come up with a hypothesis which I could test for predicting Wilson's behavior. Unfortunately, I found it very difficult to predict Wilson's behavior and it seemed like there were too many variables. I liked that the task was a puzzle and that there was a bonus attached to getting the puzzle correct. I didn't like that I could figure out Wilson's behavior. I didn't find anything odd.","I considered how much money the stranger put in the bag, what the multiplier of the bag actually was, whether the stranger seemed happy or sad, how much money they had leftover after they gave money to Wilson, how much money they thought Wilson had gotten. Then I tried to see how often each of those variables affected how much money Wilson gave. For example, I learned that when the multiplier was only 2, Wilson did not give any money, and he was much more likely to give money when the multiplier was 6. ","Wilson is a bit of a jerk, greedy, and kind of stupid. At the very least he should give people back the money they invested. In many cases, he just took all the strangers' money and kept it. This is not only socially unacceptable (perhaps morally as well), it is bad business practice. If Wilson wants people to keep giving him money, he should return people's investments, especially since he is making money basically for free.",85.0,40.0,20.0,40.0,20.0,40.0,20,4.0,2.0,4.0,2.0,4.0,2.0,20.0,10,20.0,10.0,20.0,10,34.0,8.0,18.0,83.0,,83.0,,83.0,1.0,7.0,male,other,28.0,0.0,62.0,432.0,GR,7.025433955258516
369,AOAZMLP27GD81:3NS0A6KXC52QQ1T2A84XA78KGY6ZGF,Not really,1.0,100.0,1.0,8.0,I was very engaged. It seemed fairly easy to predict his behavior most times. I liked that it was relatively quick. Nothing seemed odd,"Total amount received over 30 seemed to indicate he'd give some back, otherwise 0",He was greedy,100.0,20.0,10.0,20.0,20.0,20.0,30,2.0,1.0,2.0,2.0,2.0,3.0,10.0,5,10.0,10.0,10.0,15,50.0,6.0,64.0,68.0,,64.0,,67.0,10.0,1.0,male,White,38.0,0.0,62.0,433.0,GR,6.201499118165785
370,AOIR8V07FYMH5:3PEIJLRY6UNXISJNOVKUZPEX2MYWXE,none,20.0,97.0,7.0,1.0,I was really engaged and it was easy to predict his outcomes. I liked being able to predict and see the pattern in his behavior.,"how much the total was after the multiplier. If it was over $25 he would give, but under $20 regardless of the multiplier he would return 0 often.",He is scum,94.0,10.0,10.0,10.0,20.0,10.0,30,1.0,1.0,1.0,2.0,1.0,3.0,5.0,5,5.0,10.0,5.0,15,92.0,7.0,85.0,100.0,,99.0,,96.0,1.0,1.0,male,White,31.0,0.0,62.0,434.0,GR,8.15197716513506
371,APAWF1D8M2BOM:30LSNF239VPEGHWLBPVM88BTCHF2IE,,70.0,34.0,69.0,53.0,I was very engaged in this experiment despite the large number of trials. I did not find anything difficult or odd.,I payed attention to how much money the person invested as well as how much the amount increased and how much money that left Wilson with and the other person with. Wether or not they would end up with more money than Wilson in the end.,Wilson behaved as any reasonable human being would. He kept some to his self while still being reasonably fair at times.,32.0,40.0,10.0,40.0,15.0,40.0,25,4.0,1.0,4.0,2.0,4.0,2.0,20.0,5,20.0,8.0,20.0,18,50.0,65.0,70.0,76.0,,82.0,,83.0,71.0,26.0,female,Black,20.0,5.0,65.0,435.0,MO,9.670704539125593
372,APR6H3HAOE9OU:3G5W44VEU8CV16UGA71NNSK7D27GKF,Thank you!,11.0,91.0,6.0,8.0,I was very engaged. I focused on the amount Wilson got back and used that to determine what I thought he would give.,I took a tenth of whatever he had and guessed that since he was very greedy.,Very greedy and only thought about himself.,99.0,40.0,10.0,40.0,20.0,40.0,30,4.0,1.0,4.0,2.0,4.0,3.0,20.0,5,20.0,10.0,20.0,15,5.0,20.0,15.0,96.0,,80.0,,76.0,16.0,5.0,male,White,44.0,0.0,72.0,437.0,GR,7.887426900584795
373,APUPF3D94XYUQ:3A9AA95ATXGYW02C63N4FCFHI6M5PH,Very fun!  Thanks so much!,1.0,79.0,7.0,16.0,I really liked this task.  I felt I did ok in predicting Wilson's behavior.  I didn;t find anything odd in the scenario.,I considered past practices and tried to estimate based on what he did in prior situations.,I think Wilson is dishonest and greedy.  He was not thinking of helping others when he used the magic bag.  A bit selfish.,100.0,40.0,20.0,40.0,40.0,40.0,40,4.0,2.0,4.0,4.0,4.0,4.0,40.0,10-,20.0,20.0,20.0,20,11.0,13.0,16.0,88.0,,87.0,,87.0,13.0,1.0,female,White,42.0,0.0,47.0,438.0,IA,12.031409542374455
374,AQ9Y6WD8O72ZC:3RRCEFRB7N6EWNX29TMTF04E041B4H,i have no other comments. thank you,14.0,93.0,1.0,35.0,i was very engaged and at first it was difficult to predict his behavior but after awhile i saw how he was greedy and when he would keep money and was able to predict his actions pretty close. there was nothing that i really disliked or found odd about the task,i saw pretty quickly that wilson was greedy so i made my guesses based on that,he is a greedy person,100.0,40.0,20.0,40.0,40.0,40.0,40,4.0,2.0,4.0,4.0,4.0,4.0,20.0,10,20.0,20.0,20.0,20,11.0,20.0,40.0,70.0,,68.0,,66.0,11.0,1.0,female,White,28.0,10.0,97.0,439.0,IA,12.799127448250255
375,AQORJW4W8U9YU:3ZAZR5XV02CD9PDX8M8EKGN5KZ8CZ0,none,65.0,30.0,41.0,91.0,I was pretty engaged I was trying to find a pattern but there wans't any I could identify.  I liked the task but it got a bit monotonous in the end after doing it for like 25 rounds,My strategy was to try and give them the most I could without giving them the full amount,HE is a good person but wants to make some money for helping people,72.0,20.0,10.0,40.0,20.0,40.0,30,4.0,2.0,4.0,2.0,6.0,3.0,20.0,10,20.0,15.0,30.0,15,75.0,70.0,26.0,74.0,,82.0,,82.0,73.0,16.0,male,american_indian_Alaskan,31.0,3.0,81.0,440.0,GA,22.56532535041307
376,AR8O1107OAW4V:30BXRYBRP5R0W2J8JR28W3Q3GP6HWL,,41.0,64.0,38.0,40.0,"It was difficult to predict, he didn't seem to follow any hard and fast rules.",Expected return,He's a bit cheap.,70.0,20.0,20.0,20.0,20.0,20.0,20,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10,10.0,10.0,10.0,10,53.0,34.0,38.0,77.0,,61.0,,75.0,24.0,40.0,male,White,37.0,10.0,81.0,441.0,GA,13.837023113338903
377,ARVXIBUCA8WDZ:3SNLUL3WO5HPQUDTFC2567YDBB6ULD,No thoughts.,35.0,72.0,24.0,25.0,"I was pretty engaged and wanted to guess correctly. Some amounts were easier to predict than others. I liked trying to get the predictions correct, nothing that I disliked and I didn't find anything odd.",Anything under 10 and he usually returned 0. At large amounts he would return half or close to it.,I don't think he's fair to the people at all.,78.0,20.0,20.0,40.0,40.0,60.0,60,2.0,2.0,4.0,4.0,6.0,6.0,2010.0,10,20.0,20.0,30.0,30,28.0,26.0,31.0,86.0,,88.0,,85.0,10.0,9.0,male,White,32.0,0.0,34.0,442.0,IA,8.785969553513413
378,ARWF605I7RWM7:38BQUHLA9XUEJ7BHJ2RB7ELDUSOOM9,No additional comments at the moment.,39.0,100.0,1.0,52.0,"Very engaged. Yes, it was hard to predict at times. Sometimes the behavior changed slightly. No particular dislikes or oddness.",What he returned before. I just based it on this and guessed.,He is greedy. You should not trust him.,100.0,40.0,10.0,40.0,20.0,40.0,30,4.0,1.0,4.0,2.0,4.0,3.0,20.0,5,20.0,10.0,20.0,15,68.0,50.0,29.0,100.0,,92.0,,88.0,18.0,4.0,female,other,38.0,0.0,65.0,443.0,MO,8.775990903183885
379,ASOALSPOWW0WY:3VP0C6EFSHQOU15DJ65HQEZM97Q6MS,No additional thoughts ,3.0,97.0,19.0,65.0,It was very hard to predict wilson's behavior because just when I had it down pat he would change his actions and give half back ,What percentage he was actually returning - it was almost always a little less than half  - he almost always kept more for himself ,That he is trying to keep as much money as he can without making out people upset - not fair ,59.0,20.0,8.0,20.0,15.0,20.0,20,2.0,1.0,2.0,2.0,2.0,3.0,10.0,5,10.0,9.0,10.0,15,87.0,59.0,100.0,98.0,,82.0,,85.0,89.0,23.0,female,White,32.0,1.0,100.0,445.0,GA,12.254536804975404
380,ASTDBTVY3WP1K:32Q90QCQ1TFXHSYP4CBZNPZV0N4KEG,no,43.0,77.0,42.0,50.0,Very engaged. This was a lot of fun. Predicting Wilson's behavior was challenging but became easier as time went on.,I considered mostly the rate of increase on each round.,"I think he is typical. Mostly, he is looking out for himself but generally tries to be decent",74.0,20.0,10.0,20.0,15.0,20.0,20,2.0,1.0,2.0,2.0,2.0,2.0,10.0,5,10.0,10.0,10.0,10,65.0,50.0,88.0,96.0,,81.0,,82.0,80.0,37.0,female,White,43.0,5.0,97.0,446.0,IA,11.552260280330454
381,ATADQXPHL10Y8:3R2PKQ87NX24NL0EL7E6NHPRHL6MIW,none,41.0,68.0,43.0,64.0,I think that it was difficult because its hard toe nvision someone being completely random,I thought he was random with people.,HE is not moral,68.0,20.0,20.0,40.0,40.0,60.0,60,2.0,2.0,4.0,4.0,6.0,6.0,10.0,10,20.0,20.0,30.0,30,32.0,64.0,57.0,43.0,,33.0,,64.0,62.0,53.0,male,White,33.0,2.0,97.0,448.0,IA,22.50133435440453
382,ATBIPUCO3EKS6:3Z7VU45IPZBTMM3ZSPJU3K4EFMX1ZI,Everything was fine.,4.0,94.0,12.0,27.0,I thought I could predict his behavior well after the first few trials but then there were a couple examples of him being very generous randomly.,I tried to see if there was any similar ratio of what he returned compared to what he got. Most of the time it was 10% or less.,Wilson is opportunistic and will take advantage of someone if he can.,98.0,20.0,10.0,20.0,10.0,20.0,10,2.0,0.0,2.0,0.0,4.0,3.0,10.0,0,10.0,10.0,10.0,10,6.0,32.0,24.0,75.0,,84.0,,82.0,55.0,15.0,male,White,50.0,5.0,72.0,449.0,GR,7.073934837092731
383,AU2RMH9IZP60M:3B3WTRP3DCWL5G3I7VP9VFCQR9N92V,I'd just like to thank you for having me.,74.0,31.0,81.0,79.0,"I was very engaged, it was a bit iffy at first but I felt like I got it towards the end.  The only thing I didn't like was that during certain trials he seemed to act differently on the same amounts but I supposed that answer was linked to how we got to the final amount of money.",The amount of money invested.  After a while you could predict what he'd give back.,I think Wilson is a nice guy that's generally fair.,17.0,8.0,10.0,20.0,24.0,30.0,32,1.0,2.0,2.0,2.0,3.0,4.0,5.0,5,10.0,12.0,15.0,18,40.0,76.0,67.0,100.0,,93.0,,72.0,57.0,79.0,male,Black,25.0,4.0,56.0,450.0,GA,18.462475633528268
384,AUCHGHY1IKZZK:39DD6S19JQ5S6NXB4DE9A4N83IRZEY,no,76.0,68.0,37.0,75.0,"I was engaged, i tried to accurately predict each case. Nothing was odd or i didn't like",it seemed like he didn't return much if anything under 20.00 ,normal,35.0,10.0,0.0,5.0,1.0,20.0,20,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0,5.0,1.0,10.0,2,91.0,87.0,39.0,99.0,,100.0,,100.0,91.0,87.0,male,White,31.0,0.0,62.0,452.0,GR,9.738930659983291
385,AUFEIF3EGRO2C:3IGI0VL648EK1PWHV36BKTADZIYON9,Thank you for letting me participate!,34.0,99.0,24.0,5.0,"I slowly got the gist of it, and was able to somewhat predict things with decent accuracy. I didn't like how slow each scenario was clicking through, I didn't need to see an animation for everything.",The multiplier - low multiplier meant low return,"Very greedy, gave people a loss on their investment which was really uncool for a guaranteed gain",88.0,40.0,10.0,40.0,20.0,40.0,30,4.0,1.0,4.0,2.0,4.0,3.0,20.0,5,20.0,10.0,20.0,15,77.0,22.0,27.0,78.0,,81.0,,77.0,29.0,14.0,male,White,22.0,10.0,65.0,453.0,MO,10.711210897614404
386,AUGWYPOLPS61V:3GLB5JMZFYPNN0O6IQF0JFPHTUMGDG,NONE,90.0,67.0,87.0,77.0,GOOD FUN,I USED SOME GUESSING STATERGY,HE IS BEST GUESSER,70.0,20.0,15.0,20.0,21.0,25.0,52,20.0,10.0,45.0,60.0,20.0,30.0,20.0,10,20.0,32.0,50.0,20,76.0,77.0,71.0,69.0,,89.0,,75.0,69.0,82.0,male,White,40.0,5.0,97.0,454.0,IA,35.70877425044092
387,AUSRHMZM3R6CW:3QBD8R3Z22DYFHMBDYRFLK4D7SC4OK,very fun thank you!,88.0,30.0,77.0,63.0,Kind of hard sometimes i got it other i did not fun task the bag was odd.,I tried to guess it on how much he got but it did not always work with predicting the amount.,good person,28.0,20.0,10.0,40.0,10.0,60.0,10,2.0,1.0,4.0,1.0,6.0,1.0,10.0,5,20.0,5.0,30.0,5,30.0,84.0,74.0,100.0,,100.0,,100.0,91.0,83.0,female,White,31.0,6.0,92.0,455.0,MO,15.466095795043163
388,AV7UX8QQXABSK:3IGI0VL648EK1PWHV36BKTADYEOONQ,,4.0,70.0,12.0,15.0,good this was fun,how much he passed back in the past,terrible,100.0,10.0,10.0,20.0,10.0,30.0,10,1.0,1.0,2.0,1.0,3.0,1.0,5.0,5,10.0,5.0,15.0,5,7.0,12.0,36.0,100.0,,100.0,,100.0,75.0,14.0,male,asian_asn_amer,26.0,0.0,41.0,456.0,MO,13.94934094495498
