,p2,p3,p2_strat,model,param1,param2,sse,aic,bic,fit_method
0,97,427,IA,guilt-aversion,3218.567316704866,,1853.0,200.44606763169617,202.48911889953072,least_squares_100iters
0,97,427,IA,inequity-aversion,6348.289405220275,,710.0,145.76618102544623,147.8092322932808,least_squares_100iters
0,97,427,IA,moral phenotype,0.009219929182208042,0.07888958449434108,710.0,147.76618102544623,151.85228356111534,least_squares_100iters
0,47,429,IA,rescorla-wagner,0.5384534566696813,,9434.430136056002,293.21697798496035,295.2600292527949,least_squares_100iters
0,47,429,IA,inverse motive,0.19635790087837196,0.07777708723571254,3787.0,243.18785512383292,247.27395765950203,least_squares_100iters
0,47,429,IA,greed,,,16482.0,323.01745458686037,323.01745458686037,least_squares_100iters
0,47,429,IA,guilt-aversion,2673.456815661025,,4574.0,251.9502500846461,253.99330135248064,least_squares_100iters
0,47,429,IA,inequity-aversion,4873.851102525427,,3555.0,237.58436724095907,239.62741850879362,least_squares_100iters
0,47,429,IA,moral phenotype,0.015353237012681986,0.009951901765414398,3543.0,239.39163671076255,243.47773924643167,least_squares_100iters
0,100,430,GA,rescorla-wagner,0.32963532054262595,,3808.705860426911,241.51362798415715,243.5566792519917,least_squares_100iters
0,100,430,GA,inverse motive,0.7658898200110084,0.13257972748650484,995.0,167.0024137514704,171.08851628713953,least_squares_100iters
0,100,430,GA,greed,,,9446.0,291.2868368094262,291.2868368094262,least_squares_100iters
0,100,430,GA,guilt-aversion,1386.7075896411075,,1170.0,174.23734231756333,176.2803935853979,least_squares_100iters
0,100,430,GA,inequity-aversion,963.0634190035869,,801.0,152.6401517163271,154.68320298416165,least_squares_100iters
0,100,430,GA,moral phenotype,0.015489259111995834,0.07746397464650226,837.0,157.14604975133074,161.23215228699985,least_squares_100iters
0,100,431,GA,rescorla-wagner,0.40836210534108847,,4096.249401945839,245.6622198121493,247.70527107998385,least_squares_100iters
0,100,431,GA,inverse motive,0.5173207057899805,0.05761308534576324,666.0,144.11958895423282,148.20569148990194,least_squares_100iters
0,100,431,GA,greed,,,9426.0,291.1660228600002,291.1660228600002,least_squares_100iters
0,100,431,GA,guilt-aversion,2564.494876028389,,1166.0,174.04213664732558,176.08518791516013,least_squares_100iters
0,100,431,GA,inequity-aversion,8827.202577746682,,697.0,144.71284614678052,146.75589741461508,least_squares_100iters
0,100,431,GA,moral phenotype,0.017328855209501115,0.04531048740464197,710.0,147.76618102544623,151.85228356111534,least_squares_100iters
0,62,432,GR,rescorla-wagner,0.2943893863409142,,692.1295852938947,144.31315013751922,146.35620140535377,least_squares_100iters
0,62,432,GR,inverse motive,0.22387248388604788,0.04991779521201591,203.0,76.39881853881252,80.48492107448162,least_squares_100iters
0,62,432,GR,greed,,,919.0,158.4733867077048,158.4733867077048,least_squares_100iters
0,62,432,GR,guilt-aversion,51.659256876706024,,1339.0,181.92774343782747,183.97079470566203,least_squares_100iters
0,62,432,GR,inequity-aversion,41.94206550541701,,910.0,159.9124199055517,161.95547117338626,least_squares_100iters
0,62,432,GR,moral phenotype,0.4560485691139892,-0.05860983462037653,504.0,128.23292501349866,132.31902754916777,least_squares_100iters
0,62,433,GR,rescorla-wagner,0.15272115725750438,,465.2550016225335,121.67345954758075,123.7165108154153,least_squares_100iters
0,62,433,GR,inverse motive,0.2877558449609794,0.023480313956450075,395.0,114.34256633279459,118.42866886846369,least_squares_100iters
0,62,433,GR,greed,,,678.0,141.1374731460332,141.1374731460332,least_squares_100iters
0,62,433,GR,guilt-aversion,0.8634123952500072,,678.0,143.1374731460332,145.18052441386774,least_squares_100iters
0,62,433,GR,inequity-aversion,158.84368510549862,,2172.0,209.50008755349873,211.5431388213333,least_squares_100iters
0,62,433,GR,moral phenotype,0.4029692854584448,0.028139887677781722,275.0,93.7020303004252,97.7881328360943,least_squares_100iters
0,62,434,GR,rescorla-wagner,0.3895289223653439,,2083.7085577241,207.13463682992085,209.1776880977554,least_squares_100iters
0,62,434,GR,inverse motive,0.3269534073804254,0.06667550596912637,959.0,164.9018690017866,168.9879715374557,least_squares_100iters
0,62,434,GR,greed,,,2612.0,218.01475268602098,218.01475268602098,least_squares_100iters
0,62,434,GR,guilt-aversion,10.741365527990876,,2611.0,219.99292614928098,222.03597741711553,least_squares_100iters
0,62,434,GR,inequity-aversion,153.6661543498419,,1938.0,203.0025499031212,205.04560117095576,least_squares_100iters
0,62,434,GR,moral phenotype,0.36271726372320545,-0.036142637930384136,1188.0,177.10758822901826,181.19369076468737,least_squares_100iters
0,65,435,MO,rescorla-wagner,0.5650453763079277,,2124.8073387960712,208.2479532831125,210.29100455094706,least_squares_100iters
0,65,435,MO,inverse motive,0.4264614316619605,0.03676730441513419,327.0,103.57380747457408,107.65991001024318,least_squares_100iters
0,65,435,MO,greed,,,4563.0,249.81300584629258,249.81300584629258,least_squares_100iters
0,65,435,MO,guilt-aversion,128.90846047223903,,1298.0,180.15513187748064,182.1981831453152,least_squares_100iters
0,65,435,MO,inequity-aversion,254.48352271506104,,383.0,110.58407211672747,112.62712338456203,least_squares_100iters
0,65,435,MO,moral phenotype,0.14325916519080584,0.07543346728203373,396.0,114.48668777493604,118.57279031060514,least_squares_100iters
0,72,437,GR,rescorla-wagner,0.07860954703486724,,316.463886371773,99.70699825647381,101.75004952430837,least_squares_100iters
0,72,437,GR,inverse motive,0.0866903291733564,0.007486243926829545,400.0,115.05955691858561,119.14565945425471,least_squares_100iters
0,72,437,GR,greed,,,515.0,125.46359107126361,125.46359107126361,least_squares_100iters
0,72,437,GR,guilt-aversion,54.036629780463976,,861.0,156.7574644858113,158.80051575364587,least_squares_100iters
0,72,437,GR,inequity-aversion,122.13383591890614,,1328.0,181.45754954550426,183.50060081333882,least_squares_100iters
0,72,437,GR,moral phenotype,0.4406880389788532,-0.08993934767762493,233.0,84.25526958667557,88.34137212234467,least_squares_100iters
0,47,438,IA,rescorla-wagner,0.364197054239371,,2063.354493112454,206.57511266320486,208.61816393103942,least_squares_100iters
0,47,438,IA,inverse motive,0.08286079065336589,0.015187282101589272,685.0,145.72295151437748,149.8090540500466,least_squares_100iters
0,47,438,IA,greed,,,4286.0,246.24330076734142,246.24330076734142,least_squares_100iters
0,47,438,IA,guilt-aversion,97.40451896056435,,1041.0,167.57849064448385,169.6215419123184,least_squares_100iters
0,47,438,IA,inequity-aversion,300.7854178972569,,504.0,126.23292501349866,128.27597628133321,least_squares_100iters
0,47,438,IA,moral phenotype,0.11192658212972917,-0.00019956781231214582,430.0,119.1818346286243,123.2679371642934,least_squares_100iters
0,97,439,IA,rescorla-wagner,0.2773913737958393,,2647.951641975932,220.79395205682906,222.8370033246636,least_squares_100iters
0,97,439,IA,inverse motive,0.24425349469843996,0.03246071342720742,528.0,130.88456590468758,134.97066844035666,least_squares_100iters
0,97,439,IA,greed,,,5178.0,257.02000487118517,257.02000487118517,least_squares_100iters
0,97,439,IA,guilt-aversion,105.98825643561516,,2187.0,209.89238091200642,211.93543217984097,least_squares_100iters
0,97,439,IA,inequity-aversion,244.77997624061442,,517.0,127.68452158041109,129.72757284824564,least_squares_100iters
0,97,439,IA,moral phenotype,0.14110220619296054,0.07893550445208125,376.0,111.53265890665463,115.61876144232373,least_squares_100iters
0,81,440,GA,rescorla-wagner,0.5666487585534487,,4977.246207888448,256.76610439936115,258.8091556671957,least_squares_100iters
0,81,440,GA,inverse motive,0.7713603505069531,0.09018363377664818,1854.0,202.47682026260128,206.5629227982704,least_squares_100iters
0,81,440,GA,greed,,,11505.0,302.5266868741902,302.5266868741902,least_squares_100iters
0,81,440,GA,guilt-aversion,3744.8084107015065,,2685.0,221.58593012917967,223.62898139701423,least_squares_100iters
0,81,440,GA,inequity-aversion,1640.1852901474056,,1493.0,188.13301719316448,190.17606846099903,least_squares_100iters
0,81,440,GA,moral phenotype,0.014943921277113581,0.09264595594409175,1499.0,190.36162712527872,194.44772966094783,least_squares_100iters
0,81,441,GA,rescorla-wagner,0.4140683848678564,,2638.2029392213103,220.5837135257981,222.62676479363265,least_squares_100iters
0,81,441,GA,inverse motive,0.9719927306795668,0.07727162147254685,896.0,161.02868127300167,165.11478380867078,least_squares_100iters
0,81,441,GA,greed,,,7581.0,278.74990030863995,278.74990030863995,least_squares_100iters
0,81,441,GA,guilt-aversion,348.09748778572236,,972.0,163.66935858767567,165.71240985551023,least_squares_100iters
0,81,441,GA,inequity-aversion,403.1811884801206,,741.0,148.2021133753076,150.24516464314215,least_squares_100iters
0,81,441,GA,moral phenotype,0.1406837634016539,-0.07682698730880783,715.0,148.16618266698907,152.2522852026582,least_squares_100iters
0,34,442,IA,rescorla-wagner,0.2671216895704488,,3844.239730040391,242.04295230760988,244.08600357544444,least_squares_100iters
0,34,442,IA,inverse motive,0.4928181911915182,0.10019883425837323,836.0,157.07790867925863,161.16401121492774,least_squares_100iters
0,34,442,IA,greed,,,7654.0,279.29614669461256,279.29614669461256,least_squares_100iters
0,34,442,IA,guilt-aversion,339.47650416540466,,2713.0,222.17726555498976,224.22031682282432,least_squares_100iters
0,34,442,IA,inequity-aversion,758.531817935798,,610.0,137.11323829197,139.15628955980455,least_squares_100iters
0,34,442,IA,moral phenotype,0.0732531826476378,0.04183997521458738,583.0,136.5327473554087,140.61884989107782,least_squares_100iters
0,65,443,MO,rescorla-wagner,0.5097284942813823,,2176.3709499116503,209.61467953828878,211.65773080612334,least_squares_100iters
0,65,443,MO,inverse motive,0.1936552371811073,0.01440938491807571,427.0,118.78276648746225,122.86886902313135,least_squares_100iters
0,65,443,MO,greed,,,4228.0,245.46668551186795,245.46668551186795,least_squares_100iters
0,65,443,MO,guilt-aversion,233.89175759530144,,1787.0,198.37880809751803,200.4218593653526,least_squares_100iters
0,65,443,MO,inequity-aversion,190.72307797299294,,568.0,133.04699860053628,135.09004986837084,least_squares_100iters
0,65,443,MO,moral phenotype,0.23950490644134415,-0.030071780758256145,518.0,129.7946665422212,133.88076907789028,least_squares_100iters
0,100,445,GA,rescorla-wagner,0.29254685722406576,,2455.374962878382,216.4900592207785,218.53311048861306,least_squares_100iters
0,100,445,GA,inverse motive,0.20166953458566259,0.025362214407775193,562.0,134.44168317737103,138.52778571304015,least_squares_100iters
0,100,445,GA,greed,,,6779.0,272.3764157469957,272.3764157469957,least_squares_100iters
0,100,445,GA,guilt-aversion,367.7136208858778,,539.0,130.05986527524348,132.10291654307804,least_squares_100iters
0,100,445,GA,inequity-aversion,386.48387844646527,,726.0,147.03642857844403,149.0794798462786,least_squares_100iters
0,100,445,GA,moral phenotype,0.13041867663489165,-0.09173053017886848,319.0,102.16197059216678,106.24807312783588,least_squares_100iters
0,97,446,IA,rescorla-wagner,0.3736850883703514,,2683.0672825559923,221.54488559926975,223.5879368671043,least_squares_100iters
0,97,446,IA,inverse motive,0.44371511338906827,0.02633335888682842,359.0,108.89545387726253,112.98155641293162,least_squares_100iters
0,97,446,IA,greed,,,5814.0,263.6234503572034,263.6234503572034,least_squares_100iters
0,97,446,IA,guilt-aversion,123.99280246201184,,1666.0,194.38238462885755,196.4254358966921,least_squares_100iters
0,97,446,IA,inequity-aversion,240.97096789924333,,343.0,104.2967132218892,106.33976448972376,least_squares_100iters
0,97,446,IA,moral phenotype,0.1034802062685527,0.08023274553719603,356.0,108.41712939199638,112.50323192766548,least_squares_100iters
0,97,448,IA,rescorla-wagner,0.3524405422099587,,2833.981044373768,224.66402843354953,226.7070797013841,least_squares_100iters
0,97,448,IA,inverse motive,0.8182787284343261,0.05213527026054629,868.0,159.2190054690706,163.3051080047397,least_squares_100iters
0,97,448,IA,greed,,,7342.0,276.9239718846671,276.9239718846671,least_squares_100iters
0,97,448,IA,guilt-aversion,254.92931314219703,,1357.0,182.6888823440182,184.73193361185275,least_squares_100iters
0,97,448,IA,inequity-aversion,400.0213798969321,,707.0,145.5248256895353,147.56787695736986,least_squares_100iters
0,97,448,IA,moral phenotype,0.03469854474794809,0.04559184391217316,807.0,155.06552682481774,159.15162936048685,least_squares_100iters
0,72,449,GR,rescorla-wagner,0.07483288716952927,,575.7175774764921,133.81625947693047,135.85931074476503,least_squares_100iters
0,72,449,GR,inverse motive,0.7968258680244609,0.07415618471637993,721.0,148.64250855867274,152.72861109434186,least_squares_100iters
0,72,449,GR,greed,,,774.0,148.6856745280451,148.6856745280451,least_squares_100iters
0,72,449,GR,guilt-aversion,136.61737315500798,,2781.0,223.58833142476664,225.6313826926012,least_squares_100iters
0,72,449,GR,inequity-aversion,5.971247088041309,,774.0,150.6856745280451,152.72872579587965,least_squares_100iters
0,72,449,GR,moral phenotype,0.41985802392616145,-0.08907611220572836,385.0,112.88094778783434,116.96705032350344,least_squares_100iters
0,56,450,GA,rescorla-wagner,0.25477477728048187,,2030.9440097931167,205.67266935710998,207.71572062494454,least_squares_100iters
0,56,450,GA,inverse motive,0.037570840676990375,0.1695033140024617,796.0,154.28323132656047,158.36933386222958,least_squares_100iters
0,56,450,GA,greed,,,7044.0,274.56217150154816,274.56217150154816,least_squares_100iters
0,56,450,GA,guilt-aversion,262.05034436966423,,937.0,161.57902482102068,163.62207608885524,least_squares_100iters
0,56,450,GA,inequity-aversion,444.1765907967943,,862.0,156.82362816126115,158.8666794290957,least_squares_100iters
0,56,450,GA,moral phenotype,0.11917229406396856,-0.0711088827418924,730.0,149.34961617954954,153.43571871521866,least_squares_100iters
0,62,452,GR,rescorla-wagner,0.643349437800178,,1853.7258127397222,200.468389933794,202.51144120162854,least_squares_100iters
0,62,452,GR,inverse motive,0.6247688654692006,0.1053307416360394,818.0,155.83723091978723,159.92333345545634,least_squares_100iters
0,62,452,GR,greed,,,2455.0,214.48135402646204,214.48135402646204,least_squares_100iters
0,62,452,GR,guilt-aversion,190.3632510289477,,3288.0,233.13405883546665,235.1771101033012,least_squares_100iters
0,62,452,GR,inequity-aversion,82.78781563660797,,1160.0,173.74806892715404,175.7911201949886,least_squares_100iters
0,62,452,GR,moral phenotype,0.3267400431333286,0.03844137671262318,791.0,153.9240618961869,158.01016443185603,least_squares_100iters
0,65,453,MO,rescorla-wagner,0.5707273524999452,,1398.6745860753008,184.41305728129507,186.45610854912962,least_squares_100iters
0,65,453,MO,inverse motive,0.4098209483304073,0.05872635661017826,490.0,126.62718502639696,130.71328756206606,least_squares_100iters
0,65,453,MO,greed,,,3940.0,241.44542986407347,241.44542986407347,least_squares_100iters
0,65,453,MO,guilt-aversion,137.24820713894582,,1377.0,183.52284016096397,185.56589142879852,least_squares_100iters
0,65,453,MO,inequity-aversion,376.10727474256754,,639.0,139.76063163295012,141.80368290078468,least_squares_100iters
0,65,453,MO,moral phenotype,0.1835655189207664,0.03919335196712831,388.0,113.32338209195723,117.40948462762633,least_squares_100iters
0,97,454,IA,rescorla-wagner,0.6624229455930496,,8230.167622078128,285.4330923914152,287.4761436592497,least_squares_100iters
0,97,454,IA,inverse motive,0.04863905354792307,0.07219480456423986,3011.0,230.11764685688948,234.2037493925586,least_squares_100iters
0,97,454,IA,greed,,,15039.0,317.7949977715326,317.7949977715326,least_squares_100iters
0,97,454,IA,guilt-aversion,3471.3451836321983,,4051.0,245.02906319598398,247.07211446381854,least_squares_100iters
0,97,454,IA,inequity-aversion,4817.625700479565,,2932.0,226.60216132480355,228.6452125926381,least_squares_100iters
0,97,454,IA,moral phenotype,0.004420090364971263,0.025450556352919845,2928.0,228.52434561305918,232.6104481487283,least_squares_100iters
0,92,455,MO,rescorla-wagner,0.31927849661451874,,1529.9453805477124,189.52635467479817,191.56940594263273,least_squares_100iters
